Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL3652415,,None,316.36,0,3.8,COc1ccccc1-c1ncc2cc(-n3cnc(C)c3)ccc2n1,IC50,'=',10000,nM,5
CHEMBL3687959,,None,240.31,0,2.05,C#CCN(C)CCc1ccc(O)c2ncccc12,IC50,'=',80,nM,7.1
CHEMBL887,RASAGILINE,4,171.24,0,1.9,C#CCN[C@@H]1CCc2ccccc21,IC50,'=',49700,nM,4.3
CHEMBL45,MELATONIN,4,232.28,0,1.86,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,IC50,,,,
CHEMBL4762982,,None,496.61,1,5.4,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1coc2ccc(OCc3ccccc3)cc2c1=O,IC50,'=',67200,nM,4.17
CHEMBL1006,AMIFOSTINE,4,214.23,0,-0.25,NCCCNCCSP(=O)(O)O,IC50,,,,
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,4,472.45,0,2.01,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,IC50,,,,
CHEMBL469768,,None,355.22,0,3.74,O=C(Nc1c(F)c(F)c(F)c(F)c1F)c1cc2ccccc2oc1=O,IC50,,,,
CHEMBL471447,,None,377.44,0,4.43,O=C(NC1CCCCC1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,,,,
CHEMBL1544,LIOTHYRONINE,4,650.98,1,3.95,,,,,,
CHEMBL2088306,,None,334.76,0,1.2,Cn1c(=O)c2c(nc(COc3ccc(Cl)cc3)n2C)n(C)c1=O,IC50,'=',20400,nM,4.69
CHEMBL489079,MOFEGILINE,-1,197.23,0,2.57,NC/C(=C/F)CCc1ccc(F)cc1,IC50,'=',1780,nM,5.75
CHEMBL640,PROCAINAMIDE,4,235.33,0,1.34,CCN(CC)CCNC(=O)c1ccc(N)cc1,IC50,,,,
CHEMBL852,MELPHALAN,4,305.21,0,1.93,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,IC50,,,,
CHEMBL63323,NIFLUMIC ACID,-1,282.22,0,3.54,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,IC50,,,,
CHEMBL4227361,,None,429.59,0,4.06,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C,IC50,'=',16600,nM,4.78
CHEMBL4226830,,None,402.52,0,3.61,COc1ccccc1CN(C)CCCn1sc2cc(OC)c(OC)cc2c1=O,IC50,'=',9400,nM,5.03
CHEMBL887,RASAGILINE,4,171.24,0,1.9,C#CCN[C@@H]1CCc2ccccc21,IC50,'=',1420,nM,5.85
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',4.46,nM,8.35
CHEMBL2332182,,None,326.35,0,3.57,COc1cc(/C=C/C=C/C(=O)c2c(O)cccc2OC)ccc1O,IC50,'=',1030,nM,5.99
CHEMBL4104567,,None,354.33,0,4.39,CCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,IC50,'=',4400,nM,5.36
CHEMBL1371937,PANTHENOL,3,205.25,0,-1.14,CC(C)(CO)C(O)C(=O)NCCCO,IC50,,,,
CHEMBL4095608,,None,302.42,0,3.22,O=C1CCc2ccc(OCCCCN3CCCCC3)cc2N1,IC50,'=',9500,nM,5.02
CHEMBL4063824,,None,421.59,0,4.33,O=C1CCc2ccc(OCCCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,IC50,'=',5700,nM,5.24
CHEMBL413,SIROLIMUS,4,914.19,3,6.18,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,IC50,,,,
CHEMBL2312487,,None,218.21,0,1.97,CCOC(=O)c1coc2ccccc2c1=O,IC50,'>',100000,nM,
CHEMBL1814057,,None,297.27,0,2.46,,,,,,
CHEMBL534938,,None,216.69,0,1.56,C=C(CNNC)c1ccc(F)cc1.Cl,IC50,,,,
CHEMBL3936989,,None,416.52,0,4.99,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c(OC)c1,IC50,'>',100000,nM,
CHEMBL98350,LY-294002,None,307.35,0,3.3,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,IC50,,,,
CHEMBL187247,,None,380.44,1,5.3,CC(C)=CCC/C(C)=C\Cc1c(O)cc(O)c2c(=O)c3cccc(O)c3oc12,IC50,'=',37000,nM,4.43
CHEMBL1630579,MYRTECAINE,-1,265.44,0,3.73,CCN(CC)CCOCCC1=CCC2CC1C2(C)C,IC50,,,,
CHEMBL1454,LEVAMISOLE,4,204.3,0,2.15,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,,,
CHEMBL4541838,,None,327.41,0,3.51,CSc1ccc(Oc2ccccc2CNc2nc(N)n[nH]2)cc1,IC50,'=',38400,nM,4.42
CHEMBL3319247,,None,289.7,0,3.61,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2[nH]ncc2c1,IC50,'>',10000,nM,
CHEMBL3407587,,None,378.52,0,4.73,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,IC50,'=',9100,nM,5.04
CHEMBL3407586,,None,420.55,1,5.42,CCOC(=O)c1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,IC50,'=',876.6,nM,6.06
CHEMBL4239451,,None,371.43,0,2.76,COC(=O)C[C@H](Cc1ccc(OCc2ccccc2)cc1)N(C)CC(=O)O,IC50,'>',50000,nM,
CHEMBL4239843,,None,293.41,0,3.76,C#CCN(C)[C@H](C)Cc1ccc(OCc2ccccc2)cc1,IC50,'=',161,nM,6.79
CHEMBL4277332,,None,422.48,0,3.24,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1,IC50,,,,
CHEMBL4282527,,None,419.53,0,3.57,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,IC50,'=',72700,nM,4.14
CHEMBL4290401,,None,419.53,0,3.57,COc1cccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c12,IC50,'=',52400,nM,4.28
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',68700,nM,4.16
CHEMBL444633,RIFABUTIN,4,847.02,2,4.62,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,IC50,,,,
CHEMBL277100,TEMAFLOXACIN,4,417.39,0,2.9,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,IC50,,,,
CHEMBL3415782,,None,399.42,0,3.98,C#CCN(C)CC(=C)c1cccc(COc2cccc(F)c2)c1.O=C(O)C(=O)O,IC50,'=',14,nM,7.85
CHEMBL3415611,,None,385.39,0,3.64,C#CCNCC(=C)c1cccc(OCc2cccc(F)c2)c1.O=C(O)C(=O)O,IC50,'=',1.9,nM,8.72
CHEMBL4528196,,None,332.45,0,1.67,C#CCNCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,IC50,'=',56230,nM,4.25
CHEMBL3780674,,None,437.93,0,4.5,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2cccc(NC(=O)OCc3ccccc3)c2)cc1,IC50,'=',25,nM,7.6
CHEMBL4068237,,None,348.45,0,3.48,C#CCN(CCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,IC50,'=',9000,nM,5.05
CHEMBL4102298,,None,330.47,0,4,O=C1CCc2ccc(OCCCCCCN3CCCCC3)cc2N1,IC50,'=',9400,nM,5.03
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',3.4,nM,8.47
CHEMBL3771258,,None,260.72,0,4.12,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1,IC50,'=',83300,nM,4.08
CHEMBL4591420,,None,606.76,2,9.22,CC(C)=CCc1c(O)cc([C@@H](Oc2ccc(/C=C/c3cc(O)c4c(c3)OC(C)(C)CC4)cc2)[C@@H](C)c2ccc(O)cc2)cc1O,IC50,'=',18940,nM,4.72
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',6850,nM,5.16
CHEMBL10316,IDAZOXAN,3,204.23,0,0.83,c1ccc2c(c1)OCC(C1=NCCN1)O2,IC50,'=',1000,nM,6
CHEMBL1399,ANASTROZOLE,4,293.37,0,2.93,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,IC50,,,,
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',6606.93,nM,5.18
CHEMBL4474332,,None,322.41,0,2.34,Nc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,IC50,'>',100000,nM,
CHEMBL4441047,,None,313.83,0,3,ClCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,IC50,'>',100000,nM,
CHEMBL3415788,,None,303.36,0,2.74,C#CCN(C)CC(=C)CCc1ccccc1.O=C(O)C(=O)O,IC50,'=',140,nM,6.85
CHEMBL3415789,,None,325.31,0,2.63,C#CCN(C)CC(=C)Cc1ccc(F)c(F)c1.O=C(O)C(=O)O,IC50,'=',34,nM,7.47
CHEMBL3965645,,None,185.18,0,0.85,C#CCN1C(=O)C(=O)c2ccccc21,IC50,'=',30910,nM,4.51
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',67250,nM,4.17
CHEMBL3923040,,None,348.36,0,1.78,CN(Cc1ccccc1F)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,IC50,'=',21630,nM,4.67
CHEMBL4078101,,None,366.46,0,2.56,O=C1CCc2ccc(OCCCN3CCN(c4ccccn4)CC3)cc2N1,IC50,'=',1100,nM,5.96
CHEMBL4070319,,None,412.88,0,4.75,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(Cl)cc3)cc2)nc2ccccc21,IC50,'>=',100000,nM,
CHEMBL4170832,,None,357.44,0,0.95,C#CCN(Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1)C(C)=O,IC50,'>',50000,nM,
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',67250,nM,4.17
CHEMBL4173167,,None,332.43,1,5.09,CCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,IC50,'=',6030,nM,5.22
CHEMBL3910142,,None,452.6,0,4.96,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,IC50,'=',3800,nM,5.42
CHEMBL445184,,None,279.3,0,3.35,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,IC50,'=',14500,nM,4.84
CHEMBL470213,,None,307.35,0,4.17,CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',15140,nM,4.82
CHEMBL470020,,None,293.32,0,3.66,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)c(C)c1,IC50,'=',12320,nM,4.91
CHEMBL499266,,None,351.4,0,3.76,CC(C)CNC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,'=',58640,nM,4.23
CHEMBL3621615,,None,315.76,0,3.44,Nc1nnc(NCc2c(Cl)cccc2Oc2ccccc2)[nH]1,IC50,'>',200000,nM,
CHEMBL4524849,,None,337.43,0,4.09,CC(C)(C)c1ccc(Oc2ccccc2CNc2nc(N)n[nH]2)cc1,IC50,'=',61500,nM,4.21
CHEMBL3660716,,None,383.43,0,2.83,COCC#Cc1ccc2c(=O)c(-c3ccc(NS(C)(=O)=O)cc3)coc2c1,IC50,'>',130000,nM,
CHEMBL3652426,,None,314.39,0,4.15,CN(C)c1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,IC50,'=',2090,nM,5.68
CHEMBL1254851,,None,296.4,0,4.41,N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,'=',4837,nM,5.32
CHEMBL3400170,,None,256.3,0,3.43,c1ccc(CCCOc2ccc3c(c2)OCO3)cc1,IC50,'=',77100,nM,4.11
CHEMBL3402189,,None,262.69,0,3.65,Clc1cccc(COc2ccc3c(c2)OCO3)c1,IC50,'=',51800,nM,4.29
CHEMBL1258387,,None,358.47,1,5.04,Cc1ccsc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1,IC50,'=',74,nM,7.13
CHEMBL86304,MOCLOBEMIDE,4,268.74,0,1.4,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,'=',361380,nM,3.44
CHEMBL4176620,,None,389.48,0,3.96,N#Cc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1,IC50,'=',53956,nM,4.27
CHEMBL1642678,,None,279.34,0,3.39,O=C1Nc2ccc(CCCCc3ccccc3)cc2C1=O,IC50,'=',2190,nM,5.66
CHEMBL1945156,,None,270.26,0,3.51,O=c1ccoc2ccc(OCc3cccc(F)c3)cc12,IC50,'=',1230,nM,5.91
CHEMBL1945272,,None,320.27,0,4.39,O=c1ccoc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,IC50,'=',879,nM,6.06
CHEMBL4279917,,None,448.65,1,5.78,CC(C)(C)c1cc(/C=C/C(=O)NC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,IC50,'=',42500,nM,4.37
CHEMBL4295126,,None,494.7,1,6.56,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc(F)c3)CC2)cc(C(C)(C)C)c1O,IC50,'=',58400,nM,4.23
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',5.4,nM,8.27
CHEMBL1082723,CIPARGAMIN,2,390.24,0,4.34,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'>',10000,nM,
CHEMBL202018,,None,272.3,0,2.99,Cc1cc(=O)oc2cc(OC3CCCCC3=O)ccc12,IC50,'=',43020,nM,4.37
CHEMBL201250,,None,305.29,0,1.73,COc1c(OCC(C)=O)ccc2cc(NC(C)=O)c(=O)oc12,IC50,'=',6430,nM,5.19
CHEMBL3319272,,None,290.15,0,4.62,Clc1ccc(/N=C/c2ccc3[nH]ncc3c2)cc1Cl,IC50,'>',10000,nM,
CHEMBL3330337,,None,245.75,0,3.03,Cl.N[C@]1(c2ccccc2)C[C@H]1c1ccccc1,IC50,'=',235,nM,6.63
CHEMBL3330342,,None,259.78,0,3.11,Cl.N[C@@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,IC50,'=',8310,nM,5.08
CHEMBL1679,LEUCOVORIN,4,473.45,1,-0.73,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,IC50,,,,
CHEMBL809,SERTRALINE,4,306.24,1,5.18,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,,,,
CHEMBL3896947,,None,236.27,0,3.21,O=C1/C(=C/c2ccccc2)Cc2cc(O)ccc21,IC50,'=',1940,nM,5.71
CHEMBL3909535,,None,278.35,0,4.34,CC(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,IC50,'=',961,nM,6.02
CHEMBL28591,,None,220.27,0,3.51,O=C1/C(=C/c2ccccc2)Cc2ccccc21,IC50,'=',5430,nM,5.26
CHEMBL462547,URETHANE,4,89.09,0,0.1,CCOC(N)=O,IC50,,,,
CHEMBL1444,LETROZOLE,4,285.31,0,2.66,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,IC50,,,,
CHEMBL1950706,,None,444.37,1,5.65,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(Br)c1,IC50,'=',20400,nM,4.69
CHEMBL1950708,,None,399.92,1,5.54,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(Cl)c1,IC50,'=',6550,nM,5.18
CHEMBL1269721,,None,218.22,0,0.42,NCc1cn(-c2cccc(C(=O)O)c2)nn1,IC50,'=',50720,nM,4.29
CHEMBL3764447,,None,292.74,0,4.09,O=c1oc2cc(OCc3ccc(Cl)cc3)ccc2s1,IC50,'=',189,nM,6.72
CHEMBL342357,,None,253.26,0,2.15,O=C1NC(=O)c2cc(OCc3ccccc3)ccc21,IC50,'=',4170,nM,5.38
CHEMBL1814645,,None,264.37,0,2.69,CCCN1C(=O)/C(=C\c2ccncc2)SC1=S,IC50,'=',10580,nM,4.98
CHEMBL306043,GOLD SODIUM THIOMALATE,4,346.11,None,None,,IC50,,,,
CHEMBL1730,CEFOTAXIME,4,455.47,1,-0.62,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,IC50,,,,
CHEMBL4760176,,None,314.27,0,3.96,FC(F)(F)c1cccc(-c2cnc3c4cccnc4nn3c2)c1,IC50,'>',100000,nM,
CHEMBL504760,CAMPHOR,4,152.24,0,2.4,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,IC50,,,,
CHEMBL1823814,,None,248.26,0,1.49,O=C(/C=C1/SC(=O)NC1=O)Nc1ccccc1,IC50,'=',35260,nM,4.45
CHEMBL18701,RO-201724,None,278.35,0,2.1,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,IC50,,,,
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',2984,nM,5.53
CHEMBL1237044,TRAMADOL,4,263.38,0,2.63,COc1cccc(C2(O)CCCCC2CN(C)C)c1,IC50,,,,
CHEMBL276832,HYDRALAZINE,4,160.18,0,0.92,NNc1nncc2ccccc12,IC50,,,,
CHEMBL707,DOXAZOSIN,4,451.48,0,1.72,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,IC50,,,,
CHEMBL727,THIOGUANINE,4,167.2,0,0.6,Nc1nc2[nH]cnc2c(=S)[nH]1,IC50,,,,
CHEMBL1213840,,None,315.44,0,4.8,COc1cccc(-c2csc(NN=C3CCC(C)CC3)n2)c1,IC50,'=',749.15,nM,6.12
CHEMBL1073,GLIPIZIDE,4,445.55,0,2.08,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,IC50,,,,
CHEMBL4086270,,None,299.71,0,3.9,O=c1c(/C=N/c2ccc(Cl)cc2O)coc2ccccc12,IC50,'=',1420,nM,5.85
CHEMBL4076775,,None,358.19,0,4.32,Cc1ccc(O)c(/N=C/c2coc3ccc(Br)cc3c2=O)c1,IC50,'=',7140,nM,5.15
CHEMBL1254934,,None,303.41,0,4.93,CC1CCC(=NNc2nc(-c3ccc(F)cc3)cs2)CC1,IC50,'=',45457,nM,4.34
CHEMBL457577,,None,266.26,0,2.64,O=c1c(/C=N/c2ncccc2O)coc2ccccc12,IC50,'=',7410,nM,5.13
CHEMBL1253699,,None,289.38,0,4.68,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,'=',1752,nM,5.76
CHEMBL403,SULBACTAM,4,233.24,0,-0.79,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,IC50,,,,
CHEMBL437,SULFATHIAZOLE,4,255.32,0,1.53,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,IC50,,,,
CHEMBL70586,SPIRADOLINE,None,425.4,0,4.56,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,IC50,,,,
CHEMBL1253845,,None,303.41,1,5.07,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,'=',10232.93,nM,4.99
CHEMBL1253764,,None,319.86,1,5.59,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,'=',6165.95,nM,5.21
CHEMBL248050,,None,285.42,0,4.93,c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,'=',14791.08,nM,4.83
CHEMBL1253763,,None,310.43,0,4.66,CC1CCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)CC1,IC50,'=',7079.46,nM,5.15
CHEMBL1255021,,None,315.44,0,4.8,COc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,IC50,'=',5754.4,nM,5.24
CHEMBL1255019,,None,321.4,1,5.07,CC1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)CC1,IC50,'=',19498.45,nM,4.71
CHEMBL1242938,,None,303.41,0,4.93,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,IC50,'=',3548.13,nM,5.45
CHEMBL1253613,,None,275.35,0,4.29,Fc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,'=',4466.84,nM,5.35
CHEMBL443,SULFAMETHOXAZOLE,4,253.28,0,1.37,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,IC50,,,,
CHEMBL4649901,,None,1495.48,None,None,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1.[Br-],IC50,,,,
CHEMBL1077,BROMFENAC,4,334.17,0,2.89,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,IC50,,,,
CHEMBL4093551,,None,438.49,0,4.12,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cc(OC)cc(OC)c3)cc2)nc2ccccc21,IC50,'>=',100000,nM,
CHEMBL3660749,,None,476.55,0,3.44,CC1(C(=O)N2CC(C#Cc3ccc4c(=O)c(-c5ccc(NS(C)(=O)=O)cc5)coc4c3)C2)CC1,IC50,'>',130000,nM,
CHEMBL3652428,,None,369.35,1,5.29,Cc1cc(OC(F)(F)F)ccc1-c1ccc2cc(-n3ccnc3)ccc2n1,IC50,'=',280,nM,6.55
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',19100,nM,4.72
CHEMBL3682530,,None,395.87,0,2.45,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N(C)C)c1)c1cc(Cl)ccc1O,IC50,'>',300000,nM,
CHEMBL1179,,None,133.19,0,1.5,N[C@@H]1C[C@H]1c1ccccc1,IC50,'=',85,nM,7.07
CHEMBL4636840,,None,275.22,0,2.5,O=C(/C=C/c1ccoc1)c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,'=',52900,nM,4.28
CHEMBL18116,TOLOXATONE,-1,207.23,0,1.31,Cc1cccc(N2CC(CO)OC2=O)c1,IC50,'=',1100,nM,5.96
CHEMBL481658,DECURSIN,None,328.36,0,3.38,CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,IC50,'=',1760,nM,5.75
CHEMBL4226892,,None,211.24,0,1.61,COc1cc2s[nH]c(=O)c2cc1OC,IC50,'=',21000,nM,4.68
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',2.7,nM,8.57
CHEMBL3108959,,None,424.89,0,3,COC(=O)c1ccnc(-c2cc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)ccn2)c1.Cl,IC50,'<',1000,nM,
CHEMBL4066518,,None,362.15,0,4.15,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccc(Br)cc12,IC50,'=',3090,nM,5.51
CHEMBL4096448,,None,324.29,0,3.47,Cc1ccc2occ(/C=N/c3cc([N+](=O)[O-])ccc3O)c(=O)c2c1,IC50,'=',7270,nM,5.14
CHEMBL4062468,,None,293.32,0,3.87,Cc1ccc(/N=C/c2coc3ccc(C)cc3c2=O)c(O)c1,IC50,'=',20800,nM,4.68
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',6460,nM,5.19
CHEMBL1813523,,None,332.15,0,2.91,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc21,IC50,'=',220,nM,6.66
CHEMBL1830145,,None,282.73,0,3.86,N#Cc1cccc(/C=C/C(=O)Nc2cccc(Cl)c2)c1,IC50,'=',13500,nM,4.87
CHEMBL936,DIPHENIDOL,4,309.45,0,4.19,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,IC50,,,,
CHEMBL1480,FELODIPINE,4,384.26,0,3.96,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,IC50,,,,
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,CC(N)C12CC3CC(CC(C3)C1)C2,IC50,,,,
CHEMBL2105807,MADURAMICIN,-1,934.17,2,4.32,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C.N,IC50,,,,
CHEMBL165,RESVERATROL,3,228.25,0,2.97,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,'=',449,nM,6.35
CHEMBL1771,CLOPIDOGREL,4,321.83,0,3.67,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,IC50,,,,
CHEMBL1200845,HALCINONIDE,4,454.97,0,3.89,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,IC50,,,,
CHEMBL940,GABAPENTIN,4,171.24,0,1.37,NCC1(CC(=O)O)CCCCC1,IC50,,,,
CHEMBL622,ETODOLAC,4,287.36,0,3.38,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,IC50,,,,
CHEMBL1927677,,None,313.36,0,0.63,Cn1c(=O)c2c(nc(NCCc3ccccc3)n2C)n(C)c1=O,IC50,'=',45200,nM,4.34
